t_abs_unix,t_rel_s,exg_status,exg_ch1_24bit,exg_ch2_24bit,device_timestamp
1756899741.6102865,0.07615947723388672,128,-163140,-4525,4076045
1756899741.6102865,0.07615947723388672,128,-163100,-5490,4076077
1756899741.7142527,0.18012571334838867,128,-163225,-5365,4076109
1756899741.7142527,0.18012571334838867,128,-163205,-4930,4076141
1756899741.7142527,0.18012571334838867,128,-163365,-4530,4076173
1756899741.7142527,0.18012571334838867,128,-163415,-5550,4076205
1756899741.7172563,0.18312931060791016,128,-163600,-8665,4076237
1756899741.7172563,0.18312931060791016,128,-163870,-8505,4076269
1756899741.7172563,0.18312931060791016,128,-163780,-6375,4076301
1756899741.7172563,0.18312931060791016,128,-163570,-5395,4076333
1756899741.7172563,0.18312931060791016,128,-164010,-4080,4076365
1756899741.7172563,0.18312931060791016,128,-164070,-5150,4076397
1756899741.7172563,0.18312931060791016,128,-163980,-5250,4076429
1756899741.7172563,0.18312931060791016,128,-163715,-4325,4076461
1756899741.7172563,0.18312931060791016,128,-163590,-2730,4076493
1756899741.7172563,0.18312931060791016,128,-163650,-505,4076525
1756899741.7172563,0.18312931060791016,128,-163370,-2660,4076557
1756899741.7172563,0.18312931060791016,128,-163160,-4360,4076589
1756899741.7172563,0.18312931060791016,128,-163315,-4080,4076621
1756899741.7172563,0.18312931060791016,128,-163370,-4295,4076653
1756899741.7172563,0.18312931060791016,128,-163390,-4650,4076685
1756899741.7172563,0.18312931060791016,128,-163545,-4720,4076717
1756899741.7172563,0.18312931060791016,128,-163615,-4955,4076749
1756899741.7172563,0.18312931060791016,128,-163820,-4450,4076781
1756899741.7172563,0.18312931060791016,128,-163780,-4000,4076813
1756899741.7172563,0.18312931060791016,128,-163820,-3820,4076845
1756899741.7172563,0.18312931060791016,128,-163765,-3055,4076877
1756899741.7172563,0.18312931060791016,128,-163650,-2885,4076909
1756899741.7172563,0.18312931060791016,128,-163640,-2480,4076941
1756899741.7172563,0.18312931060791016,128,-163795,-2970,4076973
1756899741.7172563,0.18312931060791016,128,-163725,-4895,4077005
1756899741.7172563,0.18312931060791016,128,-163865,-4030,4077037
1756899741.7172563,0.18312931060791016,128,-163865,-1670,4077069
1756899741.7172563,0.18312931060791016,128,-163855,-1325,4077101
1756899741.7172563,0.18312931060791016,128,-164115,-1085,4077133
1756899741.7172563,0.18312931060791016,128,-164135,-3240,4077165
1756899741.7172563,0.18312931060791016,128,-163945,-360,4077197
1756899741.7172563,0.18312931060791016,128,-164075,-80,4077229
1756899741.7228012,0.1886742115020752,128,-164290,-945,4077261
1756899741.7228012,0.1886742115020752,128,-164800,-2175,4077293
1756899741.72312,0.18899297714233398,128,-164670,-3125,4077325
1756899741.72312,0.18899297714233398,128,-164435,-6875,4077357
1756899741.72312,0.18899297714233398,128,-164365,-11000,4077389
1756899741.72312,0.18899297714233398,128,-164305,-14710,4077421
1756899741.72312,0.18899297714233398,128,-164385,-13755,4077453
1756899741.72312,0.18899297714233398,128,-164015,-9855,4077485
1756899741.72312,0.18899297714233398,128,-163860,-8340,4077517
1756899741.72312,0.18899297714233398,128,-163660,-5275,4077549
1756899741.7241242,0.18999719619750977,128,-163465,-5380,4077581
1756899741.7241242,0.18999719619750977,128,-163490,-4340,4077613
1756899741.7241242,0.18999719619750977,128,-163575,-4395,4077645
1756899741.7241242,0.18999719619750977,128,-163630,-5675,4077677
1756899741.7241242,0.18999719619750977,128,-163635,-6300,4077709
1756899741.7241242,0.18999719619750977,128,-163600,-6140,4077741
1756899741.7241242,0.18999719619750977,128,-163640,-5605,4077773
1756899741.7241242,0.18999719619750977,128,-163220,-4045,4077805
1756899741.7241242,0.18999719619750977,128,-163250,-4090,4077837
1756899741.7241242,0.18999719619750977,128,-163235,-4590,4077869
1756899741.7241242,0.18999719619750977,128,-163320,-4265,4077901
1756899741.7241242,0.18999719619750977,128,-163310,-5265,4077933
1756899741.7251282,0.19100117683410645,128,-163405,-5715,4077965
1756899741.7251282,0.19100117683410645,128,-163300,-6020,4077997
1756899741.7251282,0.19100117683410645,128,-163100,-5835,4078029
1756899741.7251282,0.19100117683410645,128,-163260,-5870,4078061
1756899741.7251282,0.19100117683410645,128,-163330,-6205,4078093
1756899741.7251282,0.19100117683410645,128,-163360,-6370,4078125
1756899741.7251282,0.19100117683410645,128,-163375,-6470,4078157
1756899741.7251282,0.19100117683410645,128,-163370,-6715,4078189
1756899741.7251282,0.19100117683410645,128,-163415,-6715,4078221
1756899741.7251282,0.19100117683410645,128,-163310,-6640,4078253
1756899741.7251282,0.19100117683410645,128,-163265,-6330,4078285
1756899741.7251282,0.19100117683410645,128,-163200,-6100,4078317
1756899741.7251282,0.19100117683410645,128,-163110,-5785,4078349
1756899741.7261279,0.1920008659362793,128,-163260,-5045,4078381
1756899741.7261279,0.1920008659362793,128,-163265,-4165,4078413
1756899741.7261279,0.1920008659362793,128,-163035,-2305,4078445
1756899741.7261279,0.1920008659362793,128,-162865,-765,4078477
1756899741.7261279,0.1920008659362793,128,-162930,-905,4078509
1756899741.7261279,0.1920008659362793,128,-162830,845,4078541
1756899741.7261279,0.1920008659362793,128,-163045,1255,4078573
1756899741.7261279,0.1920008659362793,128,-163025,-4650,4078605
1756899741.7261279,0.1920008659362793,128,-163080,-5000,4078637
1756899741.7261279,0.1920008659362793,128,-163280,-3740,4078669
1756899741.7261279,0.1920008659362793,128,-163370,-8915,4078701
1756899741.7261279,0.1920008659362793,128,-163255,-9855,4078733
1756899741.7261279,0.1920008659362793,128,-163480,-10170,4078765
1756899741.727128,0.19300103187561035,128,-163290,-9645,4078797
1756899741.727128,0.19300103187561035,128,-163370,-8145,4078829
1756899741.727128,0.19300103187561035,128,-163355,-5120,4078861
1756899741.727128,0.19300103187561035,128,-163615,-5730,4078893
1756899741.727128,0.19300103187561035,128,-163635,-6460,4078925
1756899741.727128,0.19300103187561035,128,-163425,-5895,4078957
1756899741.727128,0.19300103187561035,128,-163265,-5450,4078989
1756899741.727128,0.19300103187561035,128,-163350,-4965,4079021
1756899741.727128,0.19300103187561035,128,-163430,-5265,4079053
1756899741.727128,0.19300103187561035,128,-163420,-5315,4079085
1756899741.727128,0.19300103187561035,128,-163795,-5300,4079117
1756899741.727128,0.19300103187561035,128,-163725,-4640,4079149
1756899741.728128,0.1940009593963623,128,-163875,-3590,4079181
1756899741.728128,0.1940009593963623,128,-163835,-2170,4079213
1756899741.728128,0.1940009593963623,128,-163975,-1165,4079245
1756899741.728128,0.1940009593963623,128,-164045,-6040,4079277
1756899741.728128,0.1940009593963623,128,-164025,-5255,4079309
1756899741.728128,0.1940009593963623,128,-163800,-3025,4079341
1756899741.728128,0.1940009593963623,128,-163535,-1250,4079373
1756899741.728128,0.1940009593963623,128,-163575,-5025,4079405
1756899741.728128,0.1940009593963623,128,-163590,-10385,4079437
1756899741.728128,0.1940009593963623,128,-163765,-6490,4079469
1756899741.728128,0.1940009593963623,128,-163665,-5590,4079501
1756899741.728128,0.1940009593963623,128,-163470,-4975,4079533
1756899741.728128,0.1940009593963623,128,-163490,-5960,4079565
1756899741.7291293,0.19500231742858887,128,-163545,-5620,4079597
1756899741.7291293,0.19500231742858887,128,-163415,-4360,4079629
1756899741.7291293,0.19500231742858887,128,-163705,-1795,4079661
1756899741.7291293,0.19500231742858887,128,-163950,-140,4079693
1756899741.7291293,0.19500231742858887,128,-163965,845,4079725
1756899741.7291293,0.19500231742858887,128,-164155,1465,4079757
1756899741.7291293,0.19500231742858887,128,-164045,2240,4079789
1756899741.7291293,0.19500231742858887,128,-163910,3695,4079821
1756899741.7291293,0.19500231742858887,128,-163975,-2640,4079853
1756899741.7291293,0.19500231742858887,128,-164330,-13370,4079885
1756899741.7291293,0.19500231742858887,128,-164325,-13210,4079917
1756899741.7291293,0.19500231742858887,128,-164460,-11220,4079949
1756899741.7291293,0.19500231742858887,128,-163955,-8955,4079981
1756899741.7301278,0.1960008144378662,128,-163400,-5275,4080013
1756899741.7301278,0.1960008144378662,128,-163460,-7820,4080045
1756899741.7301278,0.1960008144378662,128,-163685,-9975,4080077
1756899741.7301278,0.1960008144378662,128,-163985,-5880,4080109
1756899741.7301278,0.1960008144378662,128,-163835,-5930,4080141
1756899741.7301278,0.1960008144378662,128,-163975,-4405,4080173
1756899741.7301278,0.1960008144378662,128,-164020,-3870,4080205
1756899741.7301278,0.1960008144378662,128,-163970,-3970,4080237
1756899741.7301278,0.1960008144378662,128,-163945,-4200,4080269
1756899741.7301278,0.1960008144378662,128,-163995,-4475,4080301
1756899741.7301278,0.1960008144378662,128,-164115,-8280,4080333
1756899741.7301278,0.1960008144378662,128,-164175,-9830,4080365
1756899741.7311277,0.19700074195861816,128,-163990,-11000,4080397
1756899741.7311277,0.19700074195861816,128,-163995,-13315,4080429
1756899741.7311277,0.19700074195861816,128,-164205,-12885,4080461
1756899741.7311277,0.19700074195861816,128,-164080,-12645,4080493
1756899741.7311277,0.19700074195861816,128,-164165,-6265,4080525
1756899741.7311277,0.19700074195861816,128,-163855,-4940,4080557
1756899741.7311277,0.19700074195861816,128,-163645,-6610,4080589
1756899741.7311277,0.19700074195861816,128,-163060,-5235,4080621
1756899741.7311277,0.19700074195861816,128,-163435,-5205,4080653
1756899741.7311277,0.19700074195861816,128,-163725,-3825,4080685
1756899741.7311277,0.19700074195861816,128,-163750,-2785,4080717
1756899741.7311277,0.19700074195861816,128,-164015,-3965,4080749
1756899741.7311277,0.19700074195861816,128,-164180,-4735,4080781
1756899741.7311277,0.19700074195861816,128,-164005,-4375,4080813
1756899741.7311277,0.19700074195861816,128,-164095,-3530,4080845
1756899741.7311277,0.19700074195861816,128,-164075,-4475,4080877
1756899741.7311277,0.19700074195861816,128,-164180,-6120,4080909
1756899741.7311277,0.19700074195861816,128,-164195,-6615,4080941
1756899741.732631,0.19850397109985352,128,-164525,-6695,4080973
1756899741.732631,0.19850397109985352,128,-164565,-1460,4081005
1756899741.732631,0.19850397109985352,128,-164300,-4265,4081037
1756899741.732631,0.19850397109985352,128,-164065,105,4081069
1756899741.732631,0.19850397109985352,128,-164005,-3055,4081101
1756899741.8097262,0.27559924125671387,128,-164030,-7345,4081133
1756899741.810726,0.2765989303588867,128,-164090,-4880,4081165
1756899741.8107903,0.27666330337524414,128,-163830,-2510,4081197
1756899741.8107903,0.27666330337524414,128,-163710,-8655,4081229
1756899741.8107903,0.27666330337524414,128,-163405,-9390,4081261
1756899741.8107903,0.27666330337524414,128,-163790,-6610,4081293
1756899741.8107903,0.27666330337524414,128,-164150,-7500,4081325
1756899741.8107903,0.27666330337524414,128,-164320,-7150,4081357
1756899741.8107903,0.27666330337524414,128,-164240,-5605,4081389
1756899741.8107903,0.27666330337524414,128,-164175,-4285,4081421
1756899741.8107903,0.27666330337524414,128,-164085,-4325,4081453
1756899741.8107903,0.27666330337524414,128,-164200,-4985,4081485
1756899741.8107903,0.27666330337524414,128,-164285,-5585,4081517
1756899741.8117924,0.277665376663208,128,-164170,-9840,4081549
1756899741.8117924,0.277665376663208,128,-164525,-13280,4081581
1756899741.8117924,0.277665376663208,128,-164325,-6410,4081613
1756899741.8117924,0.277665376663208,128,-163855,-4050,4081645
1756899741.8117924,0.277665376663208,128,-163845,-6245,4081677
1756899741.8117924,0.277665376663208,128,-164170,-6055,4081709
1756899741.8117924,0.277665376663208,128,-164110,-5375,4081741
1756899741.8117924,0.277665376663208,128,-164320,-4995,4081773
1756899741.8117924,0.277665376663208,128,-164245,-1630,4081805
1756899741.8117924,0.277665376663208,128,-164305,-340,4081837
1756899741.8117924,0.277665376663208,128,-164185,-8140,4081869
1756899741.8117924,0.277665376663208,128,-164215,-5465,4081901
1756899741.8117924,0.277665376663208,128,-164050,-5425,4081933
1756899741.8117924,0.277665376663208,128,-163675,-8405,4081965
1756899741.8128462,0.2787191867828369,128,-163655,-3380,4081997
1756899741.8128462,0.2787191867828369,128,-163875,-7930,4082029
1756899741.8128462,0.2787191867828369,128,-163900,-10880,4082061
1756899741.8128462,0.2787191867828369,128,-163925,-8145,4082093
1756899741.8128462,0.2787191867828369,128,-164055,-7090,4082125
1756899741.8128462,0.2787191867828369,128,-164005,-6470,4082157
1756899741.8128462,0.2787191867828369,128,-164005,-6320,4082189
1756899741.8128462,0.2787191867828369,128,-163975,-5855,4082221
1756899741.8128462,0.2787191867828369,128,-164180,-5400,4082253
1756899741.8128462,0.2787191867828369,128,-164145,-5400,4082285
1756899741.8128462,0.2787191867828369,128,-164210,-6290,4082317
1756899741.8128462,0.2787191867828369,128,-163970,-5550,4082349
1756899741.8128462,0.2787191867828369,128,-164100,-5725,4082381
1756899741.8128462,0.2787191867828369,128,-164190,-6175,4082413
1756899741.8138478,0.2797207832336426,128,-164035,-6425,4082445
1756899741.8138478,0.2797207832336426,128,-164105,-6835,4082477
1756899741.8138478,0.2797207832336426,128,-164270,-7445,4082509
1756899741.8138478,0.2797207832336426,128,-164310,-5730,4082541
1756899741.8138478,0.2797207832336426,128,-164290,-4255,4082573
1756899741.8138478,0.2797207832336426,128,-164090,-4185,4082605
1756899741.8138478,0.2797207832336426,128,-164045,-3095,4082637
1756899741.8138478,0.2797207832336426,128,-164180,-5255,4082669
1756899741.8138478,0.2797207832336426,128,-164190,-3395,4082701
1756899741.8138478,0.2797207832336426,128,-164130,-5385,4082733
1756899741.8138478,0.2797207832336426,128,-164280,-6690,4082765
1756899741.8138478,0.2797207832336426,128,-164355,-2885,4082797
1756899741.8148468,0.2807197570800781,128,-164335,-3195,4082829
1756899741.8198538,0.28572678565979004,128,-164480,-6350,4082861
1756899741.8198538,0.28572678565979004,128,-164440,-7020,4082893
1756899741.8198538,0.28572678565979004,128,-164600,-6715,4082925
1756899741.8198538,0.28572678565979004,128,-164540,-7205,4082957
1756899741.8198538,0.28572678565979004,128,-164575,-6725,4082989
1756899741.823374,0.2892470359802246,128,-164600,-6410,4083021
1756899741.823374,0.2892470359802246,128,-164750,-7360,4083053
1756899741.823374,0.2892470359802246,128,-164670,-7700,4083085
1756899741.823374,0.2892470359802246,128,-164625,-7320,4083117
1756899741.823374,0.2892470359802246,128,-164645,-11880,4083149
1756899741.8293965,0.2952694892883301,128,-164685,-8985,4083181
1756899741.8293965,0.2952694892883301,128,-164460,-7200,4083213
1756899741.8293965,0.2952694892883301,128,-164240,-3795,4083245
1756899741.8293965,0.2952694892883301,128,-163605,-6395,4083277
1756899741.8303812,0.29625415802001953,128,-163640,-9260,4083309
1756899741.8303812,0.29625415802001953,128,-163575,-5240,4083341
1756899741.8382363,0.3041093349456787,128,-163865,-3460,4083373
1756899741.8382363,0.3041093349456787,128,-164385,-2820,4083405
1756899741.8382363,0.3041093349456787,128,-164480,-3350,4083437
1756899741.8382363,0.3041093349456787,128,-164390,-4395,4083469
1756899741.8382363,0.3041093349456787,128,-164260,-7565,4083501
1756899741.851254,0.317126989364624,128,-163920,-4130,4083533
1756899741.851254,0.317126989364624,128,-163900,-3405,4083565
1756899741.851254,0.317126989364624,128,-163630,-4915,4083597
1756899741.8527591,0.3186321258544922,128,-163435,-4730,4083629
1756899741.8527591,0.3186321258544922,128,-163435,-7525,4083661
1756899741.8527591,0.3186321258544922,128,-163500,-5345,4083693
1756899741.8557737,0.32164669036865234,128,-163695,-6430,4083725
1756899741.8557737,0.32164669036865234,128,-163835,-6290,4083757
1756899741.8567753,0.322648286819458,128,-163800,-5685,4083789
1756899741.8567753,0.322648286819458,128,-164120,-6040,4083821
1756899741.8567753,0.322648286819458,128,-164210,-5830,4083853
1756899741.8567753,0.322648286819458,128,-164320,-4950,4083885
1756899741.8567753,0.322648286819458,128,-164065,-4115,4083917
1756899741.857773,0.32364606857299805,128,-164550,-4665,4083949
1756899741.857773,0.32364606857299805,128,-164705,-4375,4083981
1756899741.857773,0.32364606857299805,128,-164785,-4645,4084013
1756899741.857773,0.32364606857299805,128,-164485,-8310,4084045
1756899741.8587725,0.3246455192565918,128,-164460,-12245,4084077
1756899741.8619847,0.32785773277282715,128,-164175,-5955,4084109
1756899741.8619847,0.32785773277282715,128,-163985,-11495,4084141
1756899741.8624916,0.32836461067199707,128,-164035,-11625,4084173
1756899741.8624916,0.32836461067199707,128,-163640,-7260,4084205
1756899741.8624916,0.32836461067199707,128,-163580,-7140,4084237
1756899741.8624916,0.32836461067199707,128,-163770,-9000,4084269
1756899741.9549143,0.42078733444213867,128,-163960,-7675,4084301
1756899741.9586177,0.42449069023132324,128,-164055,-5485,4084333
1756899741.9586177,0.42449069023132324,128,-163935,-5080,4084365
1756899741.9586177,0.42449069023132324,128,-164105,-7175,4084397
1756899741.9586177,0.42449069023132324,128,-163955,-4990,4084429
1756899741.9586177,0.42449069023132324,128,-163990,-2615,4084461
1756899741.9586177,0.42449069023132324,128,-163985,-3735,4084493
1756899741.959685,0.42555809020996094,128,-164260,-3740,4084525
1756899741.95975,0.42562294006347656,128,-164470,-9675,4084557
1756899741.95975,0.42562294006347656,128,-164445,-8840,4084589
1756899741.95975,0.42562294006347656,128,-164565,-7215,4084621
1756899741.9603372,0.4262101650238037,128,-164475,-6490,4084653
1756899741.9603372,0.4262101650238037,128,-164510,-5440,4084685
1756899741.9603372,0.4262101650238037,128,-164475,-7000,4084717
1756899741.960861,0.42673397064208984,128,-164475,-14870,4084749
1756899741.960861,0.42673397064208984,128,-164585,-15780,4084781
1756899741.960861,0.42673397064208984,128,-164600,-11680,4084813
1756899741.960861,0.42673397064208984,128,-164360,-7415,4084845
1756899741.960861,0.42673397064208984,128,-164300,-5135,4084877
1756899741.960861,0.42673397064208984,128,-164235,-3635,4084909
1756899741.960861,0.42673397064208984,128,-164370,-6255,4084941
1756899741.960861,0.42673397064208984,128,-164360,-7505,4084973
1756899741.960861,0.42673397064208984,128,-163980,-7230,4085005
1756899741.960861,0.42673397064208984,128,-164065,-5970,4085037
1756899741.960861,0.42673397064208984,128,-164120,-11385,4085069
1756899741.960861,0.42673397064208984,128,-163505,-5090,4085101
1756899741.9623644,0.4282374382019043,128,-163510,-2110,4085133
1756899741.9626298,0.42850279808044434,128,-163700,-4820,4085165
1756899741.9626298,0.42850279808044434,128,-163970,-7870,4085197
1756899741.9626298,0.42850279808044434,128,-164220,-10530,4085229
1756899741.9626298,0.42850279808044434,128,-164290,-8365,4085261
1756899741.9626298,0.42850279808044434,128,-163890,-9020,4085293
1756899741.9626298,0.42850279808044434,128,-163920,-7185,4085325
1756899741.9626298,0.42850279808044434,128,-163910,-10875,4085357
1756899741.964113,0.42998600006103516,128,-163910,-9515,4085389
1756899741.964113,0.42998600006103516,128,-163730,-7230,4085421
1756899741.964113,0.42998600006103516,128,-163870,-7085,4085453
1756899741.9651113,0.4309842586517334,128,-163990,-6890,4085485
1756899741.9651113,0.4309842586517334,128,-164215,-5335,4085517
1756899741.9651113,0.4309842586517334,128,-164155,-4095,4085549
1756899741.9651113,0.4309842586517334,128,-164180,-2065,4085581
1756899741.9651113,0.4309842586517334,128,-164495,-955,4085613
1756899741.9651113,0.4309842586517334,128,-164435,690,4085645
1756899741.9668107,0.43268370628356934,128,-164740,-580,4085677
1756899741.9669125,0.4327855110168457,128,-164895,-2860,4085709
1756899741.9669125,0.4327855110168457,128,-164980,-6530,4085741
1756899741.9669125,0.4327855110168457,128,-164980,-18195,4085773
1756899741.9679163,0.4337892532348633,128,-164625,-10645,4085805
1756899741.9679163,0.4337892532348633,128,-164140,-13010,4085837
1756899741.9679163,0.4337892532348633,128,-164135,-13870,4085869
1756899741.9682136,0.43408656120300293,128,-164295,-8965,4085901
1756899741.9682875,0.4341604709625244,128,-164285,-7355,4085933
1756899741.9682875,0.4341604709625244,128,-163970,-13015,4085965
1756899741.9682875,0.4341604709625244,128,-163735,-11545,4085997
1756899741.9682875,0.4341604709625244,128,-163425,-6075,4086029
1756899741.9692876,0.43516063690185547,128,-163695,-8230,4086061
1756899741.9692876,0.43516063690185547,128,-163615,-6610,4086093
1756899741.9692876,0.43516063690185547,128,-163545,-3690,4086125
1756899741.9692876,0.43516063690185547,128,-163885,-4910,4086157
1756899741.9702873,0.4361603260040283,128,-163870,-6375,4086189
1756899741.9702873,0.4361603260040283,128,-163900,-5940,4086221
1756899741.9702873,0.4361603260040283,128,-164010,-6100,4086253
1756899741.9702873,0.4361603260040283,128,-163835,-6645,4086285
1756899741.9710293,0.4369022846221924,128,-163860,-6975,4086317
1756899741.9710293,0.4369022846221924,128,-164100,-6435,4086349
1756899741.971461,0.4373340606689453,128,-164030,-6090,4086381
1756899741.9724655,0.4383385181427002,128,-163975,-6280,4086413
1756899741.9724655,0.4383385181427002,128,-164035,-6850,4086445
1756899741.9724655,0.4383385181427002,128,-163980,-7110,4086477
1756899741.9724655,0.4383385181427002,128,-164080,-7220,4086509
1756899741.9724655,0.4383385181427002,128,-164110,-7600,4086541
1756899741.9724655,0.4383385181427002,128,-164395,-7830,4086573
1756899741.9724655,0.4383385181427002,128,-164445,-7885,4086605
1756899741.9724655,0.4383385181427002,128,-164330,-8010,4086637
1756899741.9734683,0.43934130668640137,128,-164290,-6105,4086669
1756899741.9734683,0.43934130668640137,128,-164515,-4450,4086701
1756899741.9734683,0.43934130668640137,128,-164455,-3625,4086733
1756899741.9737136,0.4395866394042969,128,-164620,-2760,4086765
1756899741.9737973,0.4396703243255615,128,-164385,-1555,4086797
1756899741.9737973,0.4396703243255615,128,-164210,-4575,4086829
1756899741.9737973,0.4396703243255615,128,-164285,-16555,4086861
1756899741.9737973,0.4396703243255615,128,-164165,-13070,4086893
1756899741.9737973,0.4396703243255615,128,-164090,-9285,4086925
1756899741.9803293,0.44620227813720703,128,-164340,-8415,4086957
1756899741.9813297,0.4472026824951172,128,-164490,-7980,4086989
1756899741.9813297,0.4472026824951172,128,-164475,-5225,4087021
1756899741.9813297,0.4472026824951172,128,-164375,-1920,4087053
1756899741.9813297,0.4472026824951172,128,-164215,-3400,4087085
1756899742.0849795,0.5508525371551514,128,-164065,-4620,4087117
1756899742.0860472,0.5519201755523682,128,-163800,-4285,4087149
1756899742.2183433,0.6842162609100342,128,-164040,-4250,4087181
1756899742.2183433,0.6842162609100342,128,-164165,-6375,4087213
1756899742.2203443,0.6862173080444336,128,-164455,-16880,4087245
1756899742.221343,0.68721604347229,128,-164275,-11420,4087277
1756899742.221343,0.68721604347229,128,-163920,-7915,4087309
1756899742.221343,0.68721604347229,128,-163870,-7950,4087341
1756899742.221343,0.68721604347229,128,-164045,-8355,4087373
1756899742.221343,0.68721604347229,128,-164045,-6825,4087405
1756899742.221343,0.68721604347229,128,-163985,-7025,4087437
1756899742.221343,0.68721604347229,128,-164025,-9695,4087469
1756899742.221343,0.68721604347229,128,-164155,-9110,4087501
1756899742.2223437,0.6882166862487793,128,-164100,-7895,4087533
1756899742.2228518,0.6887247562408447,128,-164110,-7250,4087565
1756899742.2278588,0.6937317848205566,128,-164080,-7300,4087597
1756899742.2278588,0.6937317848205566,128,-163960,-7585,4087629
1756899742.230859,0.6967320442199707,128,-164115,-8520,4087661
1756899742.230859,0.6967320442199707,128,-163965,-8795,4087693
1756899742.230859,0.6967320442199707,128,-163995,-8190,4087725
1756899742.230859,0.6967320442199707,128,-164075,-7745,4087757
1756899742.3743396,0.8402125835418701,128,-164125,-8080,4087789
1756899742.3743396,0.8402125835418701,128,-164205,-8135,4087821
1756899742.3743396,0.8402125835418701,128,-164105,-8365,4087853
1756899742.3743396,0.8402125835418701,128,-164195,-8655,4087885
1756899742.375344,0.841217041015625,128,-164055,-8570,4087917
1756899742.375344,0.841217041015625,128,-164160,-8610,4087949
1756899742.375344,0.841217041015625,128,-164215,-8600,4087981
1756899742.375344,0.841217041015625,128,-164140,-8470,4088013
1756899742.375344,0.841217041015625,128,-164235,-8425,4088045
1756899742.375344,0.841217041015625,128,-164180,-8030,4088077
1756899742.3763433,0.8422162532806396,128,-164260,-7745,4088109
1756899742.377346,0.8432190418243408,128,-164170,-7475,4088141
1756899742.377346,0.8432190418243408,128,-164055,-7285,4088173
1756899742.377346,0.8432190418243408,128,-163940,-7335,4088205
1756899742.377346,0.8432190418243408,128,-164200,-7305,4088237
1756899742.377346,0.8432190418243408,128,-164010,-7320,4088269
1756899742.3783443,0.8442173004150391,128,-163990,-7435,4088301
1756899742.3783443,0.8442173004150391,128,-164170,-7550,4088333
1756899742.3783443,0.8442173004150391,128,-164085,-7390,4088365
1756899742.3783443,0.8442173004150391,128,-164085,-7825,4088397
1756899742.3783443,0.8442173004150391,128,-164000,-7920,4088429
1756899742.3783443,0.8442173004150391,128,-164095,-8015,4088461
1756899742.3783443,0.8442173004150391,128,-163975,-8300,4088493
1756899742.3783443,0.8442173004150391,128,-164145,-8350,4088525
1756899742.3783443,0.8442173004150391,128,-164100,-8655,4088557
1756899742.3783443,0.8442173004150391,128,-164110,-8695,4088589
1756899742.3783443,0.8442173004150391,128,-164100,-8535,4088621
1756899742.3783443,0.8442173004150391,128,-164040,-8520,4088653
1756899742.3793445,0.8452174663543701,128,-164135,-8330,4088685
1756899742.3793445,0.8452174663543701,128,-163980,-8100,4088717
1756899742.3793445,0.8452174663543701,128,-163865,-7860,4088749
1756899742.3793445,0.8452174663543701,128,-163915,-7695,4088781
1756899742.3793445,0.8452174663543701,128,-163775,-7160,4088813
1756899742.3793445,0.8452174663543701,128,-163715,-7335,4088845
1756899742.3928707,0.8587436676025391,128,-163795,-6780,4088877
