t_abs_unix,t_rel_s,exg_status,exg_ch1_24bit,exg_ch2_24bit,device_timestamp,emg_ch1_filtered,emg_ch1_envelope,emg_cycle_peak,emg_X
1756958127.6796923,0.8495512008666992,128,575010,825480,13383248,76779.91774955073,281175.0021246637,0,
1756958127.6796923,0.8495512008666992,128,410990,837015,13383280,-51575.03753702479,280599.401118168,0,
1756958127.6796923,0.8495512008666992,128,327890,828520,13383312,-168344.63130422987,280317.98139493377,0,
1756958127.6891987,0.8590576648712158,128,238200,822055,13383344,-300829.3819289911,284273.5570237859,0,
1756958127.693202,0.8630609512329102,128,131065,804600,13383376,-276821.43084415206,283592.3143305663,0,
1756958127.693202,0.8630609512329102,128,170665,762610,13383408,-266982.12750078057,283550.6730338245,0,
1756958127.693202,0.8630609512329102,128,349020,736950,13383440,-219851.20961902488,283390.98017271864,0,
1756958127.693202,0.8630609512329102,128,610300,714220,13383472,-126086.69149639714,282996.6225034969,0,
1756958127.6942031,0.8640620708465576,128,1139670,676100,13383504,449455.53952478745,287082.08162358945,0,
1756958127.6952019,0.8650608062744141,128,1195460,693700,13383536,582460.7972285103,294314.82195350144,0,
1756958127.6952019,0.8650608062744141,128,1229905,712865,13383568,598618.7352544065,295077.7037731531,0,
1756958127.6962736,0.8661324977874756,128,1269345,721440,13383600,609200.5550145735,303316.55040531175,0,
1756958127.6972032,0.8670620918273926,128,1296920,724505,13383632,583192.4712146427,309706.0803564707,0,
1756958127.6972032,0.8670620918273926,128,1310760,731635,13383664,582455.8744940485,310389.8568383576,0,
1756958127.697706,0.8675649166107178,128,1318475,733600,13383696,564955.3265393027,313566.74612676323,0,
1756958127.7007127,0.8705716133117676,128,1305045,734395,13383728,409622.4917002845,320315.3750489757,0,
1756958127.7028208,0.8726797103881836,128,1284165,737040,13383760,309654.48470423865,319778.9576102513,0,
1756958127.7028208,0.8726797103881836,128,1254040,738940,13383792,298598.68989349436,319725.8592422376,0,
1756958127.7028208,0.8726797103881836,128,1185005,742635,13383824,274242.06011747156,319611.83256717917,0,
1756958127.70382,0.8736789226531982,128,886910,789370,13383856,-484.66122632310726,311793.94029649603,0,
1756958127.70382,0.8736789226531982,128,652080,822055,13383888,-72770.3783865555,311194.7145820729,0,
1756958127.70382,0.8736789226531982,128,444310,838385,13383920,-173452.8728293733,310849.399447152,0,
1756958127.70382,0.8736789226531982,128,372770,832420,13383952,-266067.4799388694,310737.1323656301,0,
1756958127.70382,0.8736789226531982,128,324470,827415,13383984,-347158.2309953462,310828.43909151136,0,
1756958127.7048206,0.8746795654296875,128,126130,817350,13384016,-636916.1859781106,318828.0056460263,0,
1756958127.7048206,0.8746795654296875,128,205735,774815,13384048,-640139.3125748833,319633.5245493016,0,
1756958127.7048206,0.8746795654296875,128,222210,752105,13384080,-637283.3359127338,320429.8641805482,0,
1756958127.7048206,0.8746795654296875,128,480030,721035,13384112,-577217.5840500689,321073.6241666531,0,
1756958127.7073252,0.8771841526031494,128,928925,693160,13384144,-15361.039220449049,302969.49411303014,0,
1756958127.7073252,0.8771841526031494,128,1229500,675940,13384176,67383.08158832368,302378.8852407271,0,
1756958127.7073252,0.8771841526031494,128,1208200,706085,13384208,126267.10972788648,301937.37770206964,0,
1756958127.7328613,0.9027202129364014,128,1251825,718145,13384240,90342.11599569344,219222.85440868128,0,
1756958127.737365,0.9072239398956299,128,1286360,722830,13384272,80222.01313464699,205089.03123460498,0,
1756958127.737365,0.9072239398956299,128,1306680,728735,13384304,84252.92869756973,204786.09833839897,0,
1756958127.738369,0.9082279205322266,128,1309395,733775,13384336,88417.24334977458,201922.05574955838,0,
1756958127.7393682,0.9092271327972412,128,1316790,731860,13384368,86947.32792145669,199105.4355531817,0,
1756958127.740373,0.9102318286895752,128,1295320,734710,13384400,65296.82352343419,195809.88140691142,0,
1756958127.7413733,0.9112322330474854,128,1268410,738475,13384432,37246.38947407818,191920.91469111267,0,
1756958127.7413733,0.9112322330474854,128,1229835,739980,13384464,26588.548757499688,191506.43084566167,0,
1756958127.743373,0.9132318496704102,128,1036920,764090,13384496,-134548.98307474115,188780.95705135906,0,
1756958127.743373,0.9132318496704102,128,733250,810950,13384528,-206489.63230012206,188825.35222936005,0,
1756958127.7443717,0.9142305850982666,128,557460,827400,13384560,-471773.58280853403,195753.71561666814,0,
1756958127.7443717,0.9142305850982666,128,407330,836670,13384592,-523614.319995901,196575.65343451538,0,
1756958127.7639005,0.9337594509124756,128,370115,832580,13384624,-220931.48313145875,204594.2131405455,0,
1756958127.7639005,0.9337594509124756,128,231085,822335,13384656,-249398.615864016,204706.53658689003,0,
1756958127.7639005,0.9337594509124756,128,150045,801050,13384688,-288274.566849143,204916.03941680642,0,
1756958127.7648993,0.934758186340332,128,175765,760005,13384720,-337875.6195082092,208171.73140262134,0,
1756958127.7648993,0.934758186340332,128,375020,736545,13384752,-297400.1118366817,208395.42457991806,0,
1756958127.7648993,0.934758186340332,128,652280,713690,13384784,-205068.87518759884,208387.08500903958,0,
1756958127.7659001,0.9357590675354004,128,1171480,673930,13384816,366968.3170573601,212278.29519550176,0,
1756958127.7659001,0.9357590675354004,128,1195755,695900,13384848,415251.39402987884,212787.14335752322,0,
1756958127.7684085,0.9382674694061279,128,1232805,712675,13384880,466510.92048647994,227834.05273847296,0,
1756958127.7684085,0.9382674694061279,128,1272695,723175,13384912,475491.54972763825,228454.92349857604,0,
1756958127.7694077,0.9392666816711426,128,1299230,725985,13384944,474567.98360045714,234484.13555908584,0,
1756958127.7694077,0.9392666816711426,128,1311330,731690,13384976,475832.626521492,235089.189808827,0,
1756958127.7714822,0.9413411617279053,128,1320015,732340,13385008,400687.6235965364,243295.21606636365,0,
1756958127.7714822,0.9413411617279053,128,1303725,734080,13385040,393256.57773855625,243671.1652128237,0,
1756958127.7714822,0.9413411617279053,128,1282455,736215,13385072,381829.4583247593,244017.52438022938,0,
1756958127.7714822,0.9413411617279053,128,1251870,739435,13385104,365329.26521068125,244321.64968899047,0,
1756958127.7724829,0.9423418045043945,128,1173095,745485,13385136,245175.74622490114,244342.60233792695,0,
1756958127.7724829,0.9423418045043945,128,866655,793385,13385168,168552.8508009796,244152.5994459619,0,
1756958127.7724829,0.9423418045043945,128,644615,824170,13385200,60764.631817599846,243692.85068713408,0,
1756958127.7724829,0.9423418045043945,128,436620,837875,13385232,-67665.6567496179,243251.55519223705,0,
1756958127.7734833,0.9433422088623047,128,405805,836245,13385264,-380417.2846115107,246615.71518743804,0,
1756958127.7734833,0.9433422088623047,128,320065,828575,13385296,-422110.1348999598,247055.6750315187,0,
1756958127.7734833,0.9433422088623047,128,130345,814825,13385328,-494354.20663423854,247675.6458749423,0,
1756958127.7734833,0.9433422088623047,128,212345,773735,13385360,-530772.7184189658,248385.36270867518,0,
1756958127.7734833,0.9433422088623047,128,251565,751625,13385392,-548821.9323917958,249138.54920070403,0,
1756958127.7734833,0.9433422088623047,128,505845,721950,13385424,-505863.76962883887,249782.15250237114,0,
1756958127.7744834,0.9443423748016357,128,979395,689545,13385456,-53648.11652394984,244972.8398194074,0,
1756958127.7744834,0.9443423748016357,128,1232200,679390,13385488,36341.07256157299,244449.805526104,0,
1756958127.7744834,0.9443423748016357,128,1211920,706950,13385520,101110.06462652667,244090.45660686176,0,
1756958127.7744834,0.9443423748016357,128,1254930,718680,13385552,160062.0456439852,243879.79961476976,0,
1756958127.7744834,0.9443423748016357,128,1288050,722070,13385584,212221.31331578808,243800.43263137082,0,
1756958127.7744834,0.9443423748016357,128,1308525,728675,13385616,256255.5288153211,243831.65722634128,0,
1756958127.775484,0.945343017578125,128,1312380,734665,13385648,339852.3839229973,246187.23237798875,0,
1756958127.775484,0.945343017578125,128,1315000,732120,13385680,345925.07167020004,246437.2724892118,0,
1756958127.7779918,0.9478507041931152,128,1294930,733940,13385712,274219.4474302359,248084.43279974314,0,
1756958127.7779918,0.9478507041931152,128,1267200,737330,13385744,265231.4128247826,248127.4198227529,0,
1756958127.7779918,0.9478507041931152,128,1226365,738745,13385776,248696.76276433555,248128.84715036946,0,
1756958127.7779918,0.9478507041931152,128,1015240,769345,13385808,189327.54120643748,247981.4338398083,1,0.8907252530781097
1756958127.7779918,0.9478507041931152,128,718625,814195,13385840,78532.28837992756,247556.62933754406,0,
1756958127.7779918,0.9478507041931152,128,538615,829835,13385872,-46169.808795653575,247051.75793302504,0,
1756958127.7789924,0.9488513469696045,128,404815,836605,13385904,-419642.597104397,251285.7468450068,0,
1756958127.780996,0.950855016708374,128,365125,830445,13385936,-464479.1367471617,261506.96140832285,0,
1756958127.7819953,0.9518542289733887,128,230745,822285,13385968,-519580.2008294254,267829.17074970616,0,
1756958127.7819953,0.9518542289733887,128,178660,797345,13386000,-533742.6198548013,268495.8086963649,0,
1756958127.7829952,0.9528541564941406,128,188710,761265,13386032,-516005.47449617495,274563.4683473596,0,
1756958127.7829952,0.9528541564941406,128,406740,734430,13386064,-465766.3175291611,275042.8088064557,0,
1756958127.7839968,0.9538557529449463,128,703410,710480,13386096,-115910.66938225273,271135.35874740774,0,
1756958127.7839968,0.9538557529449463,128,1200800,672930,13386128,19573.503506344103,270504.6998649783,0,
1756958127.784995,0.9548540115356445,128,1197510,698610,13386160,330186.8303325288,271965.41547739104,0,
1756958127.7859962,0.955855131149292,128,1237500,714715,13386192,401402.76113156724,275142.2412897072,0,
1756958127.7859962,0.955855131149292,128,1276090,723125,13386224,414182.0071813153,275490.8102859345,0,
1756958127.7859962,0.955855131149292,128,1302190,726935,13386256,428569.38908613665,275874.5742128522,0,
1756958127.7874985,0.9573574066162109,128,1312775,731610,13386288,415335.48911308154,280948.5286827847,0,
1756958127.7874985,0.9573574066162109,128,1322025,731540,13386320,415534.6951605392,281285.9326236961,0,
1756958127.7874985,0.9573574066162109,128,1303685,734735,13386352,410559.01516503486,281610.016804446,0,
1756958127.7885027,0.9583616256713867,128,1282250,738440,13386384,350905.0140023441,283315.88383240794,0,
1756958127.7935069,0.9633657932281494,128,1250220,739005,13386416,193961.60774811052,273333.41482057644,0,
1756958127.7935069,0.9633657932281494,128,1158960,747855,13386448,171150.44660275464,273077.2448361493,0,
1756958127.7940097,0.9638686180114746,128,846970,796805,13386480,-51643.361715380976,270313.8263245858,0,
1756958127.7940097,0.9638686180114746,128,638900,825075,13386512,-130909.1282565708,269964.3424530953,0,
1756958127.7940097,0.9638686180114746,128,432120,839190,13386544,-236591.04474321153,269880.6764830836,0,
1756958127.796013,0.965872049331665,128,402590,835495,13386576,-469992.54289886105,279473.63154151384,0,
1756958127.797014,0.9668729305267334,128,316840,827700,13386608,-514519.56265040074,285241.10547019856,0,
1756958127.797014,0.9668729305267334,128,134555,812305,13386640,-556217.9891422078,285920.4373126873,0,
1756958127.7975168,0.9673757553100586,128,218990,771495,13386672,-571622.279319204,289485.8977917324,0,
1756958127.7985206,0.9683794975280762,128,279910,747095,13386704,-491391.871730621,294454.0085830693,0,
1756958127.800526,0.9703848361968994,128,531565,720920,13386736,-217252.906917686,290749.7907839422,0,
1756958127.8035243,0.9733831882476807,128,1027025,685935,13386768,189239.1287864289,283636.31994362426,0,
1756958127.8035243,0.9733831882476807,128,1230545,682940,13386800,243462.50810675957,283535.60526551184,0,
1756958127.8035243,0.9733831882476807,128,1216245,707975,13386832,281430.42474609136,283530.3276339233,0,
1756958127.8035243,0.9733831882476807,128,1259000,720050,13386864,319199.36449179833,283619.74896093877,0,
1756958127.8035243,0.9733831882476807,128,1291865,724065,13386896,354558.88592799543,283797.5914911478,0,
1756958127.8045259,0.9743847846984863,128,1309865,728795,13386928,419171.5583290271,287121.66553821473,0,
1756958127.8045259,0.9743847846984863,128,1314565,734800,13386960,424014.6578109809,287464.8526300591,0,
1756958127.8045259,0.9743847846984863,128,1313530,731810,13386992,426358.1783950859,287813.0545047827,0,
1756958127.8045259,0.9743847846984863,128,1295170,736730,13387024,422999.45383475075,288151.9632134953,0,
1756958127.8045259,0.9743847846984863,128,1266280,738640,13387056,412967.50791451155,288464.8724653989,0,
1756958127.8055246,0.9753835201263428,128,1223295,738935,13387088,327476.1914069289,289420.116445161,0,
1756958127.8055246,0.9753835201263428,128,994075,773240,13387120,270092.20280080446,289371.6618795554,0,
1756958127.8055246,0.9753835201263428,128,705170,816285,13387152,162282.81014300446,289053.0535073576,0,
1756958127.808037,0.977895975112915,128,519495,832520,13387184,-249599.04378491692,286709.7052070489,0,
1756958127.808037,0.977895975112915,128,429245,839335,13387216,-281183.8646899355,286695.8520717965,0,
1756958127.808037,0.977895975112915,128,360015,831290,13387248,-319802.32467066735,286778.84911834943,0,
1756958127.808037,0.977895975112915,128,229300,819435,13387280,-377114.75315031304,287005.31882785866,0,
1756958127.8090355,0.9788944721221924,128,205125,794945,13387312,-494924.8622036651,292095.31949888717,0,
1756958127.8100398,0.9798986911773682,128,205345,757435,13387344,-481169.57102280325,296749.8478855485,0,
1756958127.8110397,0.9808986186981201,128,437915,731405,13387376,-285687.74042450916,296478.66210022,0,
1756958127.8110397,0.9808986186981201,128,757495,707175,13387408,-200287.04680971097,296237.51227828034,0,
1756958127.8130386,0.9828975200653076,128,1225085,673090,13387440,356523.99962089985,299121.3016049632,0,
1756958127.8140388,0.9838976860046387,128,1198445,699185,13387472,374289.64660636266,300964.47009517055,0,
1756958127.8140388,0.9838976860046387,128,1241070,716550,13387504,383912.16594599764,301172.4177632113,0,
1756958127.8150406,0.9848995208740234,128,1278465,721040,13387536,399072.8784948598,303576.89737075934,0,
1756958127.8170383,0.9868972301483154,128,1304150,726905,13387568,352115.53408333997,305897.41266256105,0,
1756958127.817541,0.9873998165130615,128,1313250,732820,13387600,340272.2604021817,306326.1980398466,0,
1756958127.818545,0.9884040355682373,128,1323260,730890,13387632,313174.9684026149,306494.79739068524,0,
1756958127.8195462,0.9894051551818848,128,1304170,736530,13387664,268520.6532083277,305562.7847568551,0,
1756958127.8205495,0.9904084205627441,128,1280485,736440,13387696,220384.15326573004,303467.8453141503,0,
1756958127.8215494,0.9914083480834961,128,1248975,739275,13387728,170396.2556074707,300205.61669391533,0,
1756958127.8235543,0.9934132099151611,128,1142895,749590,13387760,57216.56172261166,288549.29826847656,0,
1756958127.82506,0.9949188232421875,128,825915,796645,13387792,-179596.02109485582,284576.80542838963,0,
1756958127.8260648,0.9959237575531006,128,630745,825900,13387824,-329410.9838819895,285681.2759047398,0,
1756958127.8270652,0.9969241619110107,128,510980,831975,13387856,-415438.3117054387,288863.7284807929,0,
1756958127.827569,0.9974279403686523,128,399140,834720,13387888,-479508.1318895289,291247.360908334,0,
1756958127.8285728,0.9984316825866699,128,319365,825585,13387920,-521711.4095512091,296918.17343924224,0,
1756958127.8295732,0.9994320869445801,128,157210,812545,13387952,-594848.8193491045,304225.2928236379,0,
1756958127.8305767,1.0004355907440186,128,239455,770255,13387984,-508570.44409960514,309252.2572132309,0,
1756958127.8315763,1.0014352798461914,128,325185,746370,13388016,-390431.27545512386,311241.8849105475,0,
1756958127.8335762,1.0034351348876953,128,576040,717985,13388048,-125071.54043616832,302332.42673741817,0,
1756958127.8470948,1.016953706741333,128,1087020,684860,13388080,153104.19808548893,264488.5996630397,0,
1756958127.8480988,1.0179576873779297,128,1224775,684070,13388112,235655.80814806756,263778.9738541228,0,
1756958127.8480988,1.0179576873779297,128,1220895,709420,13388144,240497.03375486488,263720.6066493265,0,
1756958127.8490984,1.0189573764801025,128,1262785,720485,13388176,259396.4354136039,263614.62494315585,0,
1756958127.8490984,1.0189573764801025,128,1295175,725700,13388208,267193.2053698231,263623.5963491363,0,
1756958127.850102,1.019960880279541,128,1311095,728690,13388240,273628.76392574573,263869.72707847087,0,
1756958127.8511014,1.0209603309631348,128,1315730,734395,13388272,255607.2736306172,263667.2685858529,0,
1756958127.8511014,1.0209603309631348,128,1314050,734045,13388304,253154.10014997018,263640.9123521138,0,
1756958127.8531015,1.0229604244232178,128,1294895,737460,13388336,191047.63215109793,260166.45882851112,0,
1756958127.8531015,1.0229604244232178,128,1265695,739085,13388368,181777.91764964344,259969.94084001178,0,
1756958127.8541026,1.0239615440368652,128,1219795,741075,13388400,115121.33277014641,256414.87105185463,0,
1756958127.8541026,1.0239615440368652,128,973490,775905,13388432,56063.25780410888,255912.5948844974,0,
1756958127.8541026,1.0239615440368652,128,693605,819420,13388464,-50486.02041810385,255397.59592430078,0,
1756958127.8541026,1.0239615440368652,128,626210,823680,13388496,-147051.56143521247,255125.97529659842,0,
1756958127.8586526,1.0285115242004395,128,425740,838315,13388528,-417380.20663017663,271776.2891009102,0,
1756958127.8586526,1.0285115242004395,128,356345,831475,13388560,-435918.9726243375,272187.7904441908,0,
1756958127.8586526,1.0285115242004395,128,239050,820725,13388592,-474532.983267317,272695.0644625371,0,
1756958127.8586526,1.0285115242004395,128,240780,791860,13388624,-502587.3879178746,273271.39840494073,0,
1756958127.8586526,1.0285115242004395,128,236095,756210,13388656,-523831.6147623712,273899.546205321,0,
1756958127.8596568,1.0295157432556152,128,479650,729700,13388688,-369826.73221170454,276261.0301552536,0,
1756958127.8596568,1.0295157432556152,128,823950,706160,13388720,-282058.9280557025,276275.56533113244,0,
1756958127.8596568,1.0295157432556152,128,1245850,672405,13388752,-121873.11343258098,275888.482489557,0,
1756958127.8596568,1.0295157432556152,128,1202625,704245,13388784,-7621.431299317963,275215.9441250496,0,
1756958127.8596568,1.0295157432556152,128,1245730,716445,13388816,89745.60111434439,274750.9749065055,0,
1756958127.8596568,1.0295157432556152,128,1282860,723305,13388848,172546.05088168342,274494.749879454,0,
1756958127.862657,1.0325160026550293,128,1307235,728840,13388880,336360.41930602374,278832.61889110785,0,
1756958127.862657,1.0325160026550293,128,1314515,730970,13388912,341228.73223963653,278989.04428825167,0,
1756958127.8636556,1.0335144996643066,128,1325440,731750,13388944,331601.93489156786,280277.04080905777,0,
1756958127.8636556,1.0335144996643066,128,1304710,735340,13388976,325439.92979122495,280390.26297092123,0,
1756958127.8636556,1.0335144996643066,128,1279910,736665,13389008,314406.9345604646,280475.5418621429,0,
1756958127.8636556,1.0335144996643066,128,1247925,739685,13389040,298089.85518568417,280519.7004773063,0,
1756958127.8636556,1.0335144996643066,128,1125170,752000,13389072,257989.87720861885,280463.2188094066,0,
1756958127.8636556,1.0335144996643066,128,808020,801260,13389104,157372.10288102413,280154.632654586,0,
1756958127.8646557,1.0345146656036377,128,688285,819830,13389136,-167732.06947883236,277397.97057788284,0,
1756958127.8646557,1.0345146656036377,128,494455,831865,13389168,-234492.93539805984,277290.40879546886,0,
1756958127.8656557,1.0355145931243896,128,396090,835675,13389200,-434662.0393594307,281148.34900923213,0,
1756958127.8656557,1.0355145931243896,128,314340,826735,13389232,-466681.01092519786,281613.4744596147,0,
1756958127.8656557,1.0355145931243896,128,157710,810405,13389264,-524151.99101297493,282221.5120718714,0,
1756958127.8656557,1.0355145931243896,128,231635,767925,13389296,-550872.9329318948,282895.0140409211,0,
1756958127.8656557,1.0355145931243896,128,340155,745440,13389328,-546315.3702602631,283555.40187000297,0,
1756958127.8656557,1.0355145931243896,128,586720,718420,13389360,-487638.4523337699,284067.03265124734,0,
1756958127.8656557,1.0355145931243896,128,1110365,681710,13389392,-327139.0782821097,284175.01312442153,0,
1756958127.8721652,1.0420241355895996,128,1218460,686460,13389424,165011.6427715863,267420.6315550098,0,
1756958127.8986902,1.0685491561889648,128,1225835,710380,13389456,47519.8897350559,179461.93300324157,0,
1756958127.9017508,1.0716097354888916,128,1267230,720640,13389488,61472.995822297744,171034.3887556385,0,
1756958127.9022534,1.0721123218536377,128,1298485,724745,13389520,77475.15021833127,169867.34843305606,0,
1756958127.9022534,1.0721123218536377,128,1314505,731280,13389552,83201.87972077786,169650.08040730178,0,
1756958127.9022534,1.0721123218536377,128,1317640,732750,13389584,88065.75676790025,169445.55067714505,0,
1756958127.9022534,1.0721123218536377,128,1313565,733785,13389616,90682.50375819395,169248.09381271288,0,
1756958127.9022534,1.0721123218536377,128,1294530,736915,13389648,88305.44538040039,169045.1727452391,0,
1756958127.9022534,1.0721123218536377,128,1265470,741145,13389680,79907.84217444065,168821.7078275287,0,
1756958127.9032571,1.0731160640716553,128,1215135,741020,13389712,20736.31256239282,165177.909499507,0,
1756958127.9032571,1.0731160640716553,128,952900,779475,13389744,-40943.77485237884,164866.45782714966,0,
1756958127.9032571,1.0731160640716553,128,799385,805185,13389776,-121737.49544307782,164758.3346651885,0,
1756958127.9032571,1.0731160640716553,128,616475,825590,13389808,-223424.73116712703,164905.40976136562,0,
1756958127.9032571,1.0731160640716553,128,423350,836800,13389840,-343143.4620806207,165352.24781944221,0,
1756958127.9032571,1.0731160640716553,128,352395,829635,13389872,-449822.6121473469,166065.40745916349,0,
1756958127.9052572,1.0751161575317383,128,202670,819955,13389904,-730933.0934696005,193101.0575440427,0,
1756958127.9052572,1.0751161575317383,128,229890,788200,13389936,-733829.1239994513,194456.64842948204,0,
1756958127.9052572,1.0751161575317383,128,223025,756090,13389968,-735545.799904566,195813.14454546498,0,
1756958127.9052572,1.0751161575317383,128,475090,727655,13390000,-679984.5333792234,197026.94934386574,0,
1756958127.9052572,1.0751161575317383,128,844410,704485,13390032,-554952.0320662148,197924.25800954888,0,
1756958127.907766,1.077625036239624,128,1243575,674240,13390064,122296.17861308495,193438.38615968506,0,
1756958127.908772,1.0786309242248535,128,1205055,703370,13390096,149550.35991667295,192356.2230159594,0,
1756958127.9097757,1.079634666442871,128,1248425,715635,13390128,171934.33323207227,191853.72074207655,0,
1756958127.9107764,1.0806353092193604,128,1286115,724690,13390160,187658.1340408443,191750.79484138818,0,
1756958127.9117773,1.0816361904144287,128,1308310,727880,13390192,190381.96464447764,191717.20697013155,0,
1756958127.912776,1.0826349258422852,128,1314390,732960,13390224,179325.19717602726,191413.7721446976,0,
1756958127.913776,1.083634853363037,128,1323765,731490,13390256,168120.64773435588,190842.74494592735,0,
1756958127.915775,1.0856339931488037,128,1303895,736835,13390288,123254.97033983553,187609.33316225026,0,
1756958127.915775,1.0856339931488037,128,1279010,739915,13390320,115772.84876564721,187429.2410058945,0,
1756958127.9172783,1.087137222290039,128,1244135,740935,13390352,59116.26647729506,182758.02221282598,0,
1756958127.918282,1.0881409645080566,128,1104600,755375,13390384,-46155.06282731897,179396.7614070555,0,
1756958127.9192815,1.0891404151916504,128,941455,781835,13390416,-173748.77045137802,179258.36622668646,0,
1756958127.9202852,1.090144157409668,128,676950,820855,13390448,-362687.07660116197,183771.82433629283,0,
1756958127.921285,1.0911438465118408,128,477855,836385,13390480,-507127.6170436748,191696.99583000748,0,
1756958127.9232862,1.0931451320648193,128,390485,834180,13390512,-514552.47525664076,207158.24677402692,0,
1756958127.9252858,1.0951447486877441,128,288065,824890,13390544,-497192.53009342577,221036.69234300018,0,
1756958127.9257903,1.095649242401123,128,136670,807665,13390576,-561764.6407565988,225302.79635447866,0,
1756958127.9343011,1.1041600704193115,128,199630,764655,13390608,-274824.6619313433,234029.00520569945,0,
1756958127.937803,1.1076619625091553,128,333285,742080,13390640,-106727.2462650027,223731.23303962473,0,
1756958127.937803,1.1076619625091553,128,581445,715695,13390672,-48718.821307403356,223292.4815767348,0,
1756958127.938807,1.108665943145752,128,1111980,679985,13390704,438412.5149538473,228586.96468705745,0,
1756958127.9408162,1.1106750965118408,128,1211735,690790,13390736,547492.5456269738,243916.21299618215,0,
1756958127.9418123,1.1116712093353271,128,1228385,710840,13390768,526057.9796320929,250807.13061531755,0,
1756958127.9418123,1.1116712093353271,128,1269315,721195,13390800,531872.1038393959,251511.75303008585,0,
1756958127.9428108,1.1126697063446045,128,1299835,727090,13390832,521601.7768068204,258123.72600742572,0,
1756958127.9448109,1.1146697998046875,128,1314745,730930,13390864,440231.64840255125,266839.76020356134,0,
1756958127.9458096,1.115668535232544,128,1319940,733390,13390896,397947.0358823513,270050.0960546225,0,
1756958127.9458096,1.115668535232544,128,1311245,733665,13390928,391706.0399221039,270355.0842712456,0,
1756958127.9458096,1.115668535232544,128,1292775,738550,13390960,381808.90538972954,270634.49603739637,0,
1756958127.9458096,1.115668535232544,128,1262620,740235,13390992,366580.3150845188,270875.02965468925,0,
1756958127.9458096,1.115668535232544,128,1207825,742570,13391024,341924.90626234637,271053.1498062329,0,
1756958127.9483159,1.1181747913360596,128,930920,782480,13391056,27502.44284063205,256621.17053950118,0,
1756958127.9508207,1.1206796169281006,128,779330,807750,13391088,-108872.05254777404,247870.76598611922,0,
1756958127.9508207,1.1206796169281006,128,601660,824750,13391120,-151442.10108430573,247629.02188710682,0,
1756958127.9508207,1.1206796169281006,128,420190,837360,13391152,-223306.0439863917,247568.04482822196,0,
1756958127.9508207,1.1206796169281006,128,345330,829230,13391184,-294319.4661546515,247685.24939843576,0,
1756958127.9508207,1.1206796169281006,128,173400,817490,13391216,-385614.523193317,248031.0344205029,0,
1756958127.9508207,1.1206796169281006,128,223190,783445,13391248,-444009.5727075091,248522.3474052072,0,
1756958127.9508207,1.1206796169281006,128,220150,755780,13391280,-488415.33992848423,249123.75275906103,0,
1756958127.9518209,1.1216797828674316,128,478945,725830,13391312,-381358.2710677203,252366.21469512908,0,
1756958127.9518209,1.1216797828674316,128,878740,699965,13391344,-285044.56118135626,252448.13844090086,0,
1756958127.9518209,1.1216797828674316,128,1244590,674610,13391376,-130472.31133919195,252142.3482855148,0,
1756958127.9518209,1.1216797828674316,128,1207585,705335,13391408,-19165.010910629484,251558.28029524087,0,
1756958127.954821,1.1246800422668457,128,1252130,719095,13391440,270203.59256598126,252865.64386313784,0,
1756958127.954821,1.1246800422668457,128,1287170,723475,13391472,284517.7020360328,252944.9947313956,0,
1756958127.954821,1.1246800422668457,128,1310210,729320,13391504,299775.36336915597,253062.3972204198,0,
1756958127.955822,1.125680923461914,128,1314815,732475,13391536,313469.28763699473,254544.6401333129,0,
1756958127.955822,1.125680923461914,128,1323725,733015,13391568,315604.73687517334,254697.71617234653,0,
1756958127.955822,1.125680923461914,128,1302800,737205,13391600,311830.422101366,254840.9463470359,0,
1756958127.955822,1.125680923461914,128,1276890,739110,13391632,302431.3181783265,254960.2541438589,0,
1756958127.9573274,1.1271862983703613,128,1241325,739400,13391664,216620.13167826724,253562.56674015694,0,
1756958127.9573274,1.1271862983703613,128,1083895,758080,13391696,177368.66578426445,253371.55065634433,0,
1756958127.9573274,1.1271862983703613,128,920875,784255,13391728,111176.5412157305,253015.07154843298,0,
1756958127.9573274,1.1271862983703613,128,669195,823760,13391760,5123.778572958778,252393.61466800852,0,
1756958127.9573274,1.1271862983703613,128,464890,835590,13391792,-121014.90960962951,252064.2517475938,0,
1756958127.9583333,1.1281921863555908,128,385895,831035,13391824,-455883.57749530545,257089.89954232244,0,
1756958127.9583333,1.1281921863555908,128,276915,826460,13391856,-503990.61451251,257708.87307002564,0,
1756958127.9583333,1.1281921863555908,128,149120,804840,13391888,-567468.8482567823,258485.43309175648,0,
1756958127.9623358,1.1321947574615479,128,200385,763980,13391920,-498889.5571038563,280458.620674032,0,
1756958127.9688425,1.1387014389038086,128,357670,739925,13391952,-200805.87029110495,269263.6665313341,0,
1756958127.9698455,1.1397044658660889,128,608845,717035,13391984,-8639.71361981699,262855.1949611563,0,
1756958127.9698455,1.1397044658660889,128,1141100,677625,13392016,121998.31893507154,262502.07051813614,0,
1756958127.9708455,1.1407043933868408,128,1207235,693255,13392048,458553.04484385723,267308.22862355947,0,
1756958127.9708455,1.1407043933868408,128,1232445,714110,13392080,488699.8835115953,267863.2516158851,0,
1756958127.9708455,1.1407043933868408,128,1272050,720970,13392112,519194.64460559626,268493.33273557806,0,
1756958127.9718468,1.1417057514190674,128,1300965,725345,13392144,566084.5139289977,275798.9133755968,0,
1756958127.9718468,1.1417057514190674,128,1315320,730960,13392176,571266.0294031334,276539.64157944155,0,
